Data
""
FT: 0 FST: 8 SRC: 88b1e1283112 DEST: ffffffffffff RSSI: -67 SEQ: 6885 CHNL: 11 SSID: IIT_JAMMU
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -91 SEQ: 0 CHNL: 0
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -94 SEQ: 0 CHNL: 0
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -95 SEQ: 0 CHNL: 0
FT: 1 FST: 8 SRC: ac372867b189 DEST: b21047bb4f84 RSSI: -92 SEQ: 0 CHNL: 0
FT: 1 FST: 9 SRC: 88b1e1286fe1 DEST: bc2f3d39faea RSSI: -90 SEQ: 0 CHNL: 0
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -55 SEQ: 510 CHNL: 0
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -56 SEQ: 510 CHNL: 0
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -54 SEQ: 510 CHNL: 0
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -56 SEQ: 510 CHNL: 0
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -57 SEQ: 510 CHNL: 0
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -56 SEQ: 510 CHNL: 0
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -56 SEQ: 510 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -64 SEQ: 17675 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -64 SEQ: 14376 CHNL: 11 SSID: IIT_JMU
FT: 2 FST: 4 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -56 SEQ: 526 CHNL: 0
FT: 0 FST: 8 SRC: 88b1e1283111 DEST: ffffffffffff RSSI: -65 SEQ: 14408 CHNL: 11 SSID: IIT_JMU
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -38 SEQ: 10965 CHNL: 8 SSID: OPPO A77
FT: 2 FST: 12 SRC: 4a2de58c3e5c DEST: 88b1e1283111 RSSI: -57 SEQ: 34521 CHNL: 0
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -37 SEQ: 11013 CHNL: 8 SSID: OPPO A77
FT: 0 FST: 8 SRC: 88b1e1283110 DEST: ffffffffffff RSSI: -73 SEQ: 17803 CHNL: 11 SSID: IITJMU_Guest
FT: 0 FST: 8 SRC: 9a3ea43aa8b2 DEST: ffffffffffff RSSI: -39 SEQ: 11061 CHNL: 8 SSID: OPPO A77
