2024-02-29 20:40:50,OPPO A53,94:54:CE:76:9D:E0,4
2024-02-29 20:41:08,Unknown,AC:C0:48:14:11:40,-24
2024-02-29 20:41:08,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-15
2024-02-29 20:41:08,AirPods Pro,41:42:11:A4:E5:AE,-15
2024-02-29 20:41:08,Airdopes 138,A2:5D:B6:45:56:56,-15
2024-02-29 20:41:08,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-15
2024-02-29 20:41:08,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-15
2024-02-29 20:41:08,JBL E25BT,00:14:41:22:CE:7A,-15
2024-02-29 20:41:08,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-15
2024-02-29 20:41:08,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-15
2024-02-29 20:41:08,Unknown,68:D8:8C:3C:20:6F,-25
2024-02-29 20:41:08,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-8
2024-02-29 20:41:08,OPPO A53,94:54:CE:76:9D:E0,3
2024-02-29 20:41:08,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-8
2024-02-29 20:41:24,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-16
2024-02-29 20:41:24,AirPods Pro,41:42:11:A4:E5:AE,-16
2024-02-29 20:41:24,Airdopes 138,A2:5D:B6:45:56:56,-16
2024-02-29 20:41:24,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-16
2024-02-29 20:41:24,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-16
2024-02-29 20:41:24,JBL E25BT,00:14:41:22:CE:7A,-16
2024-02-29 20:41:24,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-16
2024-02-29 20:41:24,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-16
2024-02-29 20:41:24,Unknown,68:D8:8C:3C:20:6F,-26
2024-02-29 20:41:24,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-9
2024-02-29 20:41:24,OnePlus Nord CE 2 Lite 5G,AC:C0:48:14:11:40,-2
2024-02-29 20:41:24,OPPO A53,94:54:CE:76:9D:E0,2
2024-02-29 20:41:24,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-9
2024-02-29 20:41:42,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-17
2024-02-29 20:41:42,AirPods Pro,41:42:11:A4:E5:AE,-17
2024-02-29 20:41:42,Airdopes 138,A2:5D:B6:45:56:56,-17
2024-02-29 20:41:42,Galaxy Buds2 (6A5C),34:F0:43:47:6A:5C,-17
2024-02-29 20:41:42,Galaxy Buds Pro (9B91),84:5F:04:4D:9B:91,-17
2024-02-29 20:41:42,JBL E25BT,00:14:41:22:CE:7A,-17
2024-02-29 20:41:42,OnePlus Bullets Wireless Z2,8C:64:A2:75:03:D7,-17
2024-02-29 20:41:42,Galaxy Buds Pro (EE9B),58:A6:39:D7:EE:9B,-17
2024-02-29 20:41:42,Unknown,68:D8:8C:3C:20:6F,-27
2024-02-29 20:41:42,LAPTOP-AUAOUEVO,44:E5:17:16:3C:2F,-10
2024-02-29 20:41:42,OnePlus Nord CE 2 Lite 5G,AC:C0:48:14:11:40,-3
2024-02-29 20:41:42,OPPO A53,94:54:CE:76:9D:E0,1
2024-02-29 20:41:42,OnePlus Nord CE 5G,D0:49:7C:9D:56:CC,-10
2024-02-29 20:41:56,Unknown,74:86:69:88:E2:CC,-28
2024-02-29 20:41:56,Galaxy Buds2 (1838),F8:5B:6E:5B:18:38,-18
2024-02-29 20:41:56,AirPods Pro,41:42:11:A4:E5:AE,-18
2024-02-29 20:41:56,Airdopes 138,A2:5D:B6:45:56:56,-18
